timestamp,engine_id,RPM,CHT_C,Oil_Pressure_psi,Fuel_Pressure_psi,Vibration_g,RMS,Peak,Peak_to_Peak,Variance,Standard_Deviation,Crest_Factor,Kurtosis,Dominant_Frequency_Hz,Frequency_Amplitude,Spectral_Energy,fault_label,split,flight_phase,altitude,ambient_temperature,airspeed,engine_load,throttle,wind_speed,wind_direction,Oil_Temperature_C,EGT_C,Fuel_Flow,MAP_inHg
2026-01-01 00:40:00,ENG_001,2183.274369882526,204.66910689107485,54.41283660959314,37.544252679876834,0.1146562546517318,0.1146562546517318,0.3537243298574217,0.7074486597148435,0.0131460567307627,0.1146562546517318,3.084816286463397,2.858588298160512,7.600029101332866,0.3537243298574217,0.1314605673076279,OVERHEATING,train,STARTUP,500.0,29.75,120.25,0.35961808941185586,0.4056753760000775,12.0,180.0,76.96854268235569,653.2024369882527,13.973125609413405,30.742205858667017
2026-01-01 00:41:00,ENG_001,2177.140055189773,185.7517874546521,36.39170776445902,37.70032499306646,0.1393566863901606,0.1393566863901606,0.3418251762083291,0.6836503524166583,0.0194202860416455,0.1393566863901606,2.452703619941001,3.52483948741856,5.95817864199333,0.3418251762083291,0.1942028604164557,LOW_OIL_PRESSURE,train,STARTUP,500.0,29.75,120.25,0.3563895027314596,0.4029310773217406,12.0,180.0,76.8716850819438,652.5890055189773,13.915011049166273,30.7298565146145
2026-01-01 00:42:00,ENG_001,2205.460462491606,208.06128708159227,56.625245467623685,37.45799164409871,0.1435468214276162,0.1435468214276162,0.3608447533178783,0.7216895066357567,0.0206056899419719,0.1435468214276162,2.513602277686416,3.1751127657201463,7.814310687602585,0.3608447533178783,0.2060568994197194,COOLING_PROBLEM,train,STARTUP,500.0,29.75,120.25,0.37129498025873997,0.41560073321992896,12.0,180.0,77.3188494077622,655.4210462491606,14.183309644657319,30.78686996615635
2026-01-01 00:43:00,ENG_001,2156.0027804516385,178.54225726810984,32.3174880751429,39.44625828603627,0.1839776133296276,0.1839776133296276,0.4069530813420188,0.8139061626840377,0.0338477622064659,0.1839776133296276,2.211850428283624,3.094227794166345,5.4609655471446015,0.4069530813420188,0.3384776220646599,LOW_OIL_PRESSURE,train,STARTUP,500.0,29.75,120.25,0.345264621290336,0.39347492809678564,12.0,180.0,76.53793863871009,650.4752780451638,13.714763183226047,30.687303843102203
2026-01-01 00:44:00,ENG_001,2205.9420414317738,185.730481521658,56.08698109973679,37.396829202106005,0.0702129584550356,0.0702129584550356,0.189328413520576,0.3786568270411521,0.0049298595350085,0.0702129584550356,2.6961042041799583,2.87780498503256,9.425696871739593,0.189328413520576,0.0492985953500855,NORMAL,train,STARTUP,500.0,29.75,120.25,0.3715484428588283,0.4158161764300041,12.0,180.0,77.32645328576486,655.4692041431774,14.187871971458911,30.787839460601685
2026-01-01 00:45:00,ENG_001,2131.5269787491216,178.79619157549584,56.336924401439184,37.299277377084806,0.1555077001766073,0.1555077001766073,0.4117544096245933,0.8235088192491866,0.0241826448142176,0.1555077001766073,2.647636951658886,2.494335389062997,8.193180752709157,0.4117544096245933,0.2418264481421761,NORMAL,train,STARTUP,500.0,29.75,120.25,0.3323826203942745,0.3825252273351334,12.0,180.0,76.15147861182824,648.0276978749122,13.48288716709694,30.63803018967477
2026-01-01 00:46:00,ENG_001,2141.4406735155544,186.1605438592484,54.08030864542795,29.97891084231229,0.0606078649237641,0.0606078649237641,0.1519258460061452,0.3038516920122904,0.0036733132906172,0.0606078649237641,2.506288306214912,3.1723879046032093,8.998036637474575,0.1519258460061452,0.0367331329061724,FUEL_PRESSURE_DROP,train,STARTUP,500.0,29.75,120.25,0.33760035448187076,0.38696030130959014,12.0,180.0,76.30801063445612,649.0190673515555,13.576806380673673,30.657988022559824
2026-01-01 00:47:00,ENG_001,2340.101930908252,209.80952890914975,54.20315214202358,37.201305482117554,0.0915122780211875,0.0915122780211875,0.2515901061012541,0.5031802122025083,0.0083744970286271,0.0915122780211875,2.7489493437107257,3.234784168469579,8.58171713860794,0.2515901061012541,0.0837449702862713,HIGH_CHT,train,STARTUP,500.0,29.75,120.25,0.44215891100434324,0.47583507435369177,12.0,180.0,79.4447673301303,668.8851930908252,15.458860398078178,31.05792450125828
2026-01-01 00:48:00,ENG_001,2207.409354986087,172.57682736700005,54.85062277550833,37.46840596866352,0.3551150422562288,0.3551150422562288,1.0860112567807552,2.1720225135615103,0.1261066932366431,0.3551150422562288,3.058109475696111,3.063487510738743,8.83376742144933,1.0860112567807552,1.2610669323664316,EXCESSIVE_VIBRATION,train,STARTUP,500.0,29.75,120.25,0.37232071315057197,0.4164726061779862,12.0,180.0,77.34962139451717,655.6159354986087,14.201772836710296,30.790793394467606
2026-01-01 00:49:00,ENG_001,2206.3988710700783,169.81517603186722,54.75137391893684,37.60196681204066,0.1532213064757859,0.1532213064757859,0.3764724804562518,0.7529449609125036,0.0234767687581467,0.1532213064757859,2.4568901036926363,2.623730312839111,7.185032109303841,0.3764724804562518,0.2347676875814671,NORMAL,train,STARTUP,500.0,29.75,120.25,0.3717888795105675,0.4160205475839823,12.0,180.0,77.33366638531703,655.5148871070078,14.192199831190216,30.78875913079459
2026-01-01 00:50:00,ENG_001,2123.8626971717845,172.5915252371812,51.034063143459136,37.82198099751728,0.0978430751720075,0.0978430751720075,0.3124777471874844,0.6249554943749689,0.0095732673591151,0.0978430751720075,3.1933359951969487,3.094670775121094,7.816708413340711,0.3124777471874844,0.0957326735911511,NORMAL,train,TAKEOFF,500.0,29.75,120.25,0.3283487879851497,0.3790964697873772,12.0,180.0,76.0304636395545,647.2612697171785,13.410278183732695,30.622600780709867
2026-01-01 00:51:00,ENG_001,2208.864379671299,199.49030914656495,54.58938147690423,39.11055292523513,0.1016505219201056,0.1016505219201056,0.2637073008563344,0.5274146017126689,0.0103328286066298,0.1016505219201056,2.5939990851471366,2.2514030336963287,4.962767398353095,0.2637073008563344,0.1033282860662987,OVERHEATING,train,TAKEOFF,500.0,29.75,120.25,0.37308651561647316,0.41712353827400217,12.0,180.0,77.3725954684942,655.76143796713,14.215557281096517,30.793722588899676
2026-01-01 00:52:00,ENG_001,1949.274198330683,173.0818373694374,54.92034587516397,35.2015807927257,0.2004858406313724,0.2004858406313724,0.4974347600265308,0.9948695200530616,0.040194572293668,0.2004858406313724,2.481022840474303,3.721972726086959,8.821610398814878,0.4974347600265308,0.4019457229366806,RPM_INSTABILITY,train,TAKEOFF,500.0,29.75,120.25,0.23646010438457002,0.3009910887268845,12.0,180.0,73.27380313153711,629.8024198330683,11.75628187892226,30.27112656593765
2026-01-01 00:53:00,ENG_001,2227.764012277719,183.7803551341653,54.1368274222925,25.32530411867381,0.0703665126619763,0.0703665126619763,0.2015547585245112,0.4031095170490224,0.004951446104208,0.0703665126619763,2.8639492197147334,2.693795064720819,6.41809554025297,0.2015547585245112,0.0495144610420807,FUEL_PRESSURE_DROP,train,TAKEOFF,500.0,29.75,120.25,0.3830336906724836,0.42557863707161103,12.0,180.0,77.67101072017451,657.6514012277719,14.394606432104705,30.831770533488918
2026-01-01 00:54:00,ENG_001,2185.3786179095287,176.42637590422137,55.22818726590799,36.760404452123694,0.1212994214414039,0.1212994214414039,0.3396538271920036,0.6793076543840072,0.0147135496420193,0.1212994214414039,2.79989652210209,2.526830453773603,6.5987414693592665,0.3396538271920036,0.1471354964201932,NORMAL,train,TAKEOFF,500.0,29.75,120.25,0.36072558837343616,0.4066167501174207,12.0,180.0,77.0017676512031,653.4128617909529,13.99306059072185,30.74644204219506
2026-01-01 00:55:00,ENG_001,2417.476553417892,194.4991442174896,55.850221981143854,37.65530915391357,0.1651964509862096,0.1651964509862096,0.5151669052531173,1.0303338105062343,0.0272898674184391,0.1651964509862096,3.1183219673190603,3.2456036872451133,9.484959699714873,0.5151669052531173,0.2728986741843917,RPM_INSTABILITY,train,TAKEOFF,500.0,29.75,120.25,0.48288239653573256,0.5104500370553726,12.0,180.0,80.66647189607198,676.6226553417891,16.191883137643188,31.213691833415844
2026-01-01 00:56:00,ENG_001,2185.647898841712,224.87018706999467,56.028639058858985,35.33894760516376,0.1894992781839615,0.1894992781839615,0.578586909853478,1.157173819706956,0.0359099764322424,0.1894992781839615,3.053079592714341,3.231674495443212,9.000651635874618,0.578586909853478,0.3590997643224244,COOLING_PROBLEM,train,TAKEOFF,500.0,29.75,120.25,0.36086731517984844,0.4067372179028712,12.0,180.0,77.00601945539546,653.4397898841712,13.99561167323727,30.74698414722959
